Press (GPa)	Temp (K)	Density (g/cm^-3)	S (J/(K*g))
35481338923.357605	44668359.21509635	31816.323954773783	8e-12
35481338923.357605	50118723.36272725	30702.942551986776	8e-12
35481338923.357605	56234132.51903491	29473.38383499758	8e-12
35481338923.357605	63095734.448019296	28128.721942781438	9e-12
35481338923.357605	70794578.43841374	26678.413525691627	9e-12
35481338923.357605	79432823.47242822	25133.32805832755	9e-12
35481338923.357605	89125093.8133746	23519.06216348369	9e-12
35481338923.357605	100000000.0	21862.005538990896	1e-11
39810717055.34969	100.0	16430.8488302284	1.909633e-06
39810717055.34969	112.2018454301963	17209.172981186424	1.593382e-06
39810717055.34969	125.89254117941675	18008.60199855283	1.328832e-06
39810717055.34969	141.2537544622754	18826.084341046582	1.10749e-06
39810717055.34969	158.48931924611142	19668.443837289342	9.21637e-07
39810717055.34969	177.82794100389228	20527.21353022777	7.66267e-07
39810717055.34969	199.52623149688787	21400.306822416835	6.36752e-07
39810717055.34969	223.872113856834	22282.812197402407	5.2875e-07
39810717055.34969	251.18864315095797	23182.48566996248	4.3845e-07
39810717055.34969	281.8382931264455	24087.404177893684	3.63028e-07
39810717055.34969	316.22776601683796	24996.545861801278	3.00359e-07
39810717055.34969	354.8133892335753	25909.55774519016	2.48216e-07
39810717055.34969	398.1071705534973	26818.840660366834	2.04838e-07
39810717055.34969	446.683592150963	27726.17754994271	1.6885e-07
39810717055.34969	501.18723362727246	28622.660544039187	1.38957e-07
39810717055.34969	562.341325190349	29510.053713962294	1.14183e-07
39810717055.34969	630.957344480193	30379.45650676742	9.3722e-08
39810717055.34969	707.945784384138	31233.452992038587	7.6784e-08
39810717055.34969	794.3282347242813	32061.954982759155	6.2822e-08
39810717055.34969	891.2509381337459	32867.751894591485	5.1332e-08
39810717055.34969	1000.0	33646.50817954169	4.1868e-08
39810717055.34969	1122.018454301963	34396.16312987058	3.41e-08
39810717055.34969	1258.9254117941675	35113.1668362165	2.7731e-08
39810717055.34969	1412.537544622754	35798.10190543174	2.252e-08
39810717055.34969	1584.893192461114	36444.33247723783	1.8259e-08
39810717055.34969	1778.2794100389228	37062.09799240337	1.4786e-08
39810717055.34969	1995.2623149688789	37639.16670509169	1.1955e-08
39810717055.34969	2238.72113856834	38183.875031679	9.654e-09
39810717055.34969	2511.88643150958	38690.11316551087	7.785e-09
39810717055.34969	2818.382931264455	39161.561479904194	6.27e-09
39810717055.34969	3162.2776601683795	39599.52713784603	5.044e-09
39810717055.34969	3548.133892335753	40006.448556727235	4.053e-09
39810717055.34969	3981.0717055349733	40380.3426632893	3.253e-09
39810717055.34969	4466.835921509631	40724.8975083069	2.609e-09
39810717055.34969	5011.872336272725	41040.250221905844	2.09e-09
39810717055.34969	5623.413251903491	41328.53396939828	1.673e-09
39810717055.34969	6309.57344480193	41592.97643264867	1.337e-09
39810717055.34969	7079.457843841381	41834.058559730445	1.069e-09
39810717055.34969	7943.282347242814	42050.38728362843	8.53e-10
39810717055.34969	8912.509381337459	42245.455778823154	6.8e-10
39810717055.34969	10000.0	42427.74988634221	5.42e-10
39810717055.34969	11220.18454301963	42586.30890711199	4.32e-10
39810717055.34969	12589.254117941662	42735.61911436886	3.44e-10
39810717055.34969	14125.375446227554	42865.70787827458	2.73e-10
39810717055.34969	15848.93192461114	42984.31399116795	2.17e-10
39810717055.34969	17782.794100389227	43089.35567181423	1.72e-10
39810717055.34969	19952.62314968879	43185.703629501724	1.37e-10
39810717055.34969	22387.21138568338	43271.30568849057	1.08e-10
39810717055.34969	25118.864315095823	43348.09335512118	8.6e-11
39810717055.34969	28183.82931264455	43414.01980140203	6.8e-11
39810717055.34969	31622.776601683792	43476.042036814964	5.3e-11
39810717055.34969	35481.33892335753	43530.13359305703	4.2e-11
39810717055.34969	39810.71705534969	43582.285363725656	3.3e-11
39810717055.34969	44668.359215096345	43621.440190804926	2.6e-11
39810717055.34969	50118.72336272725	43659.62488344346	2.1e-11
39810717055.34969	56234.13251903491	43696.83683319989	1.6e-11
39810717055.34969	63095.7344480193	43728.03883027129	1.3e-11
39810717055.34969	70794.57843841374	43753.21795930094	1e-11
39810717055.34969	79432.82347242821	43774.379631739685	8e-12
39810717055.34969	89125.0938133746	43793.5347259855	6e-12
39810717055.34969	100000.0	43814.715898023365	5e-12
39810717055.34969	112201.84543019629	43829.85157846445	4e-12
39810717055.34969	125892.54117941661	43839.94493674792	3e-12
39810717055.34969	141253.75446227554	43847.0116705023	3e-12
39810717055.34969	158489.3192461114	43858.11883937797	2e-12
39810717055.34969	177827.94100389228	43863.16848258552	2e-12
39810717055.34969	199526.2314968879	43868.2187071882	2e-12
39810717055.34969	223872.11385683378	43873.26951325295	2e-12
39810717055.34969	251188.6431509582	43872.25930551986	2e-12
39810717055.34969	281838.2931264455	43872.25930551986	2e-12
39810717055.34969	316227.7660168379	43871.2491210473	2e-12
39810717055.34969	354813.3892335753	43866.19854757541	2e-12
39810717055.34969	398107.1705534969	43859.12872151104	2e-12
39810717055.34969	446683.5921509635	43854.0795433714	2e-12
39810717055.34969	501187.2336272725	43846.002067371424	2e-12
39810717055.34969	562341.3251903491	43834.89796709598	2e-12
39810717055.34969	630957.344480193	43822.78761036722	2e-12
39810717055.34969	707945.7843841374	43805.6369987269	3e-12
39810717055.34969	794328.2347242822	43788.49309919897	3e-12
39810717055.34969	891250.9381337459	43767.324603943365	3e-12
39810717055.34969	1000000.0	43745.159060980244	3e-12
39810717055.34969	1122018.4543019629	43718.97789143284	3e-12
39810717055.34969	1258925.411794166	43689.79430281881	3e-12
39810717055.34969	1412537.5446227554	43656.609087563826	3e-12
39810717055.34969	1584893.1924611141	43621.440190804926	4e-12
39810717055.34969	1778279.410038923	43577.26805652077	4e-12
39810717055.34969	1995262.3149688789	43531.135922963775	4e-12
39810717055.34969	2238721.138568338	43480.046512676854	4e-12
39810717055.34969	2511886.4315095823	43424.017399856144	4e-12
39810717055.34969	2818382.931264455	43357.07742660678	4e-12
39810717055.34969	3162277.6601683795	43283.2636440791	4e-12
39810717055.34969	3548133.892335753	43202.611527254354	4e-12
39810717055.34969	3981071.7055349695	43111.18892113604	5e-12
39810717055.34969	4466835.921509635	43009.064874518546	5e-12
39810717055.34969	5011872.336272725	42896.31640256632	5e-12
39810717055.34969	5623413.251903491	42766.13474797275	5e-12
39810717055.34969	6309573.44480193	42623.58748180175	5e-12
39810717055.34969	7079457.843841373	42462.93412856593	5e-12
39810717055.34969	7943282.347242822	42281.462404672006	5e-12
39810717055.34969	8912509.381337458	42084.28955101302	6e-12
39810717055.34969	10000000.0	41858.1471122128	6e-12
39810717055.34969	11220184.54301963	41604.47058465217	6e-12
39810717055.34969	12589254.117941663	41321.87313357632	6e-12
39810717055.34969	14125375.446227554	41001.52405066133	6e-12
39810717055.34969	15848931.924611142	40642.46121891726	6e-12
39810717055.34969	17782794.100389227	40243.89433137703	6e-12
39810717055.34969	19952623.149688788	39786.89062162758	7e-12
39810717055.34969	22387211.385683376	39279.86622087725	7e-12
39810717055.34969	25118864.315095823	38704.369755962034	7e-12
39810717055.34969	28183829.31264455	38054.84873545693	7e-12
39810717055.34969	31622776.60168379	37325.015779572066	7e-12
39810717055.34969	35481338.92335753	36507.32398533776	7e-12
39810717055.34969	39810717.05534969	35585.24825811103	8e-12
39810717055.34969	44668359.21509635	34552.54171779578	8e-12
39810717055.34969	50118723.36272725	33407.19407004696	8e-12
39810717055.34969	56234132.51903491	32135.12547510964	8e-12
39810717055.34969	63095734.448019296	30742.557924657904	8e-12
39810717055.34969	70794578.43841374	29228.06065931928	9e-12
39810717055.34969	79432823.47242822	27614.679048302933	9e-12
39810717055.34969	89125093.8133746	25907.76803816227	9e-12
39810717055.34969	100000000.0	24145.711096907427	1e-11
44668359215.09635	100.0	17442.550940565652	2.025909e-06
44668359215.09635	112.2018454301963	18273.006133668947	1.690791e-06
44668359215.09635	125.89254117941675	19124.49605557693	1.41023e-06
44668359215.09635	141.2537544622754	19996.316402796136	1.175547e-06
44668359215.09635	158.48931924611142	20895.366838074035	9.78453e-07
44668359215.09635	177.82794100389228	21812.226560835214	8.13654e-07
44668359215.09635	199.52623149688787	22743.641442101623	6.76223e-07
44668359215.09635	223.872113856834	23688.6330210994	5.61681e-07
44668359215.09635	251.18864315095797	24649.039456046583	4.65833e-07
44668359215.09635	281.8382931264455	25620.05159414505	3.85834e-07
44668359215.09635	316.22776601683796	26592.550949962846	3.19286e-07
44668359215.09635	354.8133892335753	27571.47497982387	2.63937e-07
44668359215.09635	398.1071705534973	28547.626100743033	2.17876e-07
44668359215.09635	446.683592150963	29519.56816479672	1.7963e-07
44668359215.09635	501.18723362727246	30484.564843474178	1.47877e-07
44668359215.09635	562.341325190349	31436.19687793897	1.2154e-07
44668359215.09635	630.957344480193	32372.034905236636	9.9795e-08
44668359215.09635	707.945784384138	33292.77532762729	8.1786e-08
44668359215.09635	794.3282347242813	34187.70910535773	6.6941e-08
44668359215.09635	891.2509381337459	35058.23113836337	5.4717e-08
44668359215.09635	1000.0	35897.979068826426	4.4641e-08
44668359215.09635	1122.018454301963	36708.784128239146	3.637e-08
44668359215.09635	1258.9254117941675	37487.80394753061	2.9589e-08
44668359215.09635	1412.537544622754	38226.98093909204	2.4034e-08
44668359215.09635	1584.893192461114	38929.60525430091	1.9494e-08
44668359215.09635	1778.2794100389228	39598.61533553485	1.579e-08
44668359215.09635	1995.2623149688789	40229.07066357777	1.2772e-08
44668359215.09635	2238.72113856834	40815.958528848474	1.0315e-08
44668359215.09635	2511.88643150958	41370.42667249054	8.321e-09
44668359215.09635	2818.382931264455	41885.14275840291	6.703e-09
44668359215.09635	3162.2776601683795	42362.34570191887	5.394e-09
44668359215.09635	3548.133892335753	42807.51327206746	4.336e-09
44668359215.09635	3981.0717055349733	43214.55049932206	3.481e-09
44668359215.09635	4466.835921509631	43591.31797247285	2.792e-09
44668359215.09635	5011.872336272725	43934.936192092166	2.237e-09
44668359215.09635	5623.413251903491	44252.72307429256	1.791e-09
44668359215.09635	6309.57344480193	44541.003769010356	1.432e-09
44668359215.09635	7079.457843841381	44800.20486810283	1.144e-09
44668359215.09635	7943.282347242814	45040.16781680873	9.14e-10
44668359215.09635	8912.509381337459	45255.35749954409	7.29e-10
44668359215.09635	10000.0	45450.63968679346	5.81e-10
44668359215.09635	11220.18454301963	45632.05213278275	4.63e-10
44668359215.09635	12589.254117941662	45790.98651375902	3.68e-10
44668359215.09635	14125.375446227554	45935.66416043725	2.93e-10
44668359215.09635	15848.93192461114	46063.82525252864	2.33e-10
44668359215.09635	17782.794100389227	46181.70895990089	1.85e-10
44668359215.09635	19952.62314968879	46283.90569232596	1.47e-10
44668359215.09635	22387.21138568338	46375.64896133238	1.16e-10
44668359215.09635	25118.864315095823	46463.29445783257	9.2e-11
44668359215.09635	28183.82931264455	46539.316421925185	7.3e-11
44668359215.09635	31622.776601683792	46603.65729853312	5.7e-11
44668359215.09635	35481.33892335753	46663.78903504652	4.5e-11
44668359215.09635	39810.71705534969	46718.619368837775	3.6e-11
44668359215.09635	44668.359215096345	46764.89892252365	2.8e-11
44668359215.09635	50118.72336272725	46809.068633914576	2.2e-11
44668359215.09635	56234.13251903491	46848.96491600131	1.7e-11
44668359215.09635	63095.7344480193	46881.33821452655	1.4e-11
44668359215.09635	70794.57843841374	46908.333051147696	1.1e-11
44668359215.09635	79432.82347242821	46935.34343171951	8e-12
44668359215.09635	89125.0938133746	46958.044170312634	7e-12
44668359215.09635	100000.0	46974.26570538661	5e-12
44668359215.09635	112201.84543019629	46991.57485268843	4e-12
44668359215.09635	125892.54117941661	47006.725588532616	3e-12
44668359215.09635	141253.75446227554	47017.550533313646	3e-12
44668359215.09635	158489.3192461114	47026.2122839433	3e-12
44668359215.09635	177827.94100389228	47031.62668838473	2e-12
44668359215.09635	199526.2314968879	47037.04171621839	2e-12
44668359215.09635	223872.11385683378	47042.45736751606	2e-12
44668359215.09635	251188.6431509582	47042.45736751606	2e-12
44668359215.09635	281838.2931264455	47046.79033749655	2e-12
44668359215.09635	316227.7660168379	47041.374187375994	2e-12
44668359215.09635	354813.3892335753	47041.374187375994	2e-12
44668359215.09635	398107.1705534969	47034.87563027324	2e-12
44668359215.09635	446683.5921509635	47028.37797091741	2e-12
44668359215.09635	501187.2336272725	47020.798502822334	2e-12
44668359215.09635	562341.3251903491	47007.80797085012	2e-12
44668359215.09635	630957.344480193	46995.90313600029	2e-12
44668359215.09635	707945.7843841374	46977.510684782035	2e-12
44668359215.09635	794328.2347242822	46960.206717956826	3e-12
44668359215.09635	891250.9381337459	46939.6665356876	3e-12
44668359215.09635	1000000.0	46916.97468132053	3e-12
44668359215.09635	1122018.4543019629	46889.974871608596	3e-12
44668359215.09635	1258925.411794166	46859.75353086258	3e-12
44668359215.09635	1412537.5446227554	46829.55166825531	3e-12
44668359215.09635	1584893.1924611141	46791.826712004426	3e-12
44668359215.09635	1778279.410038923	46746.59687777574	4e-12
44668359215.09635	1995262.3149688789	46700.33543618861	4e-12
44668359215.09635	2238721.138568338	46645.52656095368	4e-12
44668359215.09635	2511886.4315095823	46585.41835776887	4e-12
44668359215.09635	2818382.931264455	46520.0314861481	4e-12
44668359215.09635	3162277.6601683795	46445.11044987167	4e-12
44668359215.09635	3548133.892335753	46360.70162777066	4e-12
44668359215.09635	3981071.7055349695	46263.66132107007	5e-12
44668359215.09635	4466835.921509635	46160.4463932396	5e-12
44668359215.09635	5011872.336272725	46044.73735051503	5e-12
44668359215.09635	5623413.251903491	45914.51487550737	5e-12
44668359215.09635	6309573.44480193	45767.796106575595	5e-12
44668359215.09635	7079457.843841373	45603.691595129596	5e-12
44668359215.09635	7943282.347242822	45417.16275273515	5e-12
44668359215.09635	8912509.381337458	45210.57182064337	6e-12
44668359215.09635	10000000.0	44979.021157641335	6e-12
44668359215.09635	11220184.54301963	44723.93421575253	6e-12
44668359215.09635	12589254.117941663	44433.446419006155	6e-12
44668359215.09635	14125375.446227554	44103.18966650511	6e-12
44668359215.09635	15848931.924611142	43737.10164702676	6e-12
44668359215.09635	17782794.100389227	43327.137760544116	6e-12
44668359215.09635	19952623.149688788	42861.75998248622	7e-12
44668359215.09635	22387211.385683376	42340.89169708372	7e-12
44668359215.09635	25118864.315095823	41755.145368664904	7e-12
44668359215.09635	28183829.31264455	41091.31124078118	7e-12
44668359215.09635	31622776.60168379	40343.168115402616	7e-12
44668359215.09635	35481338.92335753	39503.902436111544	7e-12
44668359215.09635	39810717.05534969	38558.48839886536	8e-12
44668359215.09635	44668359.21509635	37499.02707880083	8e-12
44668359215.09635	50118723.36272725	36322.02056698288	8e-12
44668359215.09635	56234132.51903491	35008.21761912489	8e-12
